"id";"brand_name";"Title";"Rating";"rating_count";"reviews";"Current Price";"Original Price";"Discount";"Processor";"ram_capacity";"Operating System";"StorageCapacity";"Screen Size"
98;"ASUS";"ASUS Vivobook Go 14 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) E410KA-EK013W Th...";3.9;231;23111;22990;36990;"37";"Intel Celeron Dual Core Processor";8;"Windows 11";"256";"35.56 cm (14 inch)"
99;"Lenovo";"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics...";0.0;0;0;72990;118890;"38";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
100;"HP";"HP Pavilion (2023) Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3079TU Thin ...";4.3;459;45934;65990;83705;"21";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
101;"Acer";"Acer Aspire 3 Backlit Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin an...";4.5;13;133;31990;48000;"33";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"35.56 cm (14 Inch)"
102;"HP";"HP 15s Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5112TU Thin and Light L...";4.1;387;38735;50990;73400;"30";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
103;"HP";"HP 255 G9 AMD Ryzen 3 Dual Core R3 3250 - (8 GB/512 GB SSD/Windows 11 Home) 255 G8 Business Laptop";4.0;488;48832;26480;39999;"33";"AMD Ryzen 3 Dual Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
104;"ASUS";"ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11...";4.3;189;18926;80990;116990;"30";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"35.56 cm (14 inch)"
105;"MSI";"MSI GF63 Intel Core i5 12th Gen 12450H - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/6 GB Graphics/NVID...";4.4;205;20525;71990;114990;"37";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
106;"HP";"HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...";4.3;1049;104979;56990;75980;"24";"AMD Ryzen 5 Hexa Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
107;"Acer";"Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Lapt...";4.0;509;50956;24990;38999;"35";"AMD Ryzen 3 Dual Core Processor";8;"Windows 11";"256";"35.56 cm (14 inch)"
108;"DELL";"DELL Vostro Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Thin and Ligh...";0.0;0;0;35990;49198;"26";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
109;"HP";"HP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq3066TU Thin and Light Lapt...";3.8;832;83267;28490;31964;"10";"Intel Celeron Dual Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
110;"ASUS";"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ515WS Thin...";4.2;1881;1881105;47990;70990;"32";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
111;"MSI";"MSI Modern 14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO Busines...";0.0;0;0;31990;47990;"33";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"35.56 cm (14 inch)"
112;"ASUS";"ASUS Pro P5 Intel Core i5 8th Gen 8265U - (8 GB/1 TB HDD/Windows 10 Pro) Pro P5 P5440FA Thin and Light...";0.0;0;0;50223;81990;"38";"Intel Core i5 Processor (8th Gen)";8;"Windows 10";"1024 ";"35.56 cm (14 inch)"
113;"HP";"HP Pavilion (2024) AMD Ryzen 5 Hexa Core 5500U - (16 GB/1 TB SSD/Windows 11 Home) 15-eh1047AU Thin and...";4.2;29;292;52990;64094;"17";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
114;"DELL";"DELL Inspiron 15 3520 Intel Core i5 12th Gen Core i5 - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 352...";4.1;281;28121;52980;78900;"32";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
115;"Lenovo";"Lenovo IdeaPad 3 (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15I...";4.2;1165;116584;36999;66576;"44";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"100.63 cm (39.62 cm)"
116;"ASUS";"ASUS Vivobook 14 (2023) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK322...";4.1;399;39941;38990;57990;"32";"Intel Core i3 Processor (13th Gen)";8;"Windows 11";"512";"35.56 cm (14 Inch)"
117;"HP";"HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...";4.2;2013;2013114;52990;62526;"15";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
118;"Apple";"Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXV3HN/A";4.5;211;21115;107990;114900;"6";"Apple M3 Processor";8;"macOS";"256";"33.02 cm (13 Inch)"
119;"Primebook";"Primebook MediaTek MT8183 - (4 GB/64 GB EMMC Storage/Android 11) Wifi Thin and Light Laptop";4.2;186;18635;12990;18990;"31";"MediaTek MT8183 Processor";4;"Android";"Unknown";"Unknown"
120;"Lenovo";"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 Thin a...";4.2;132;13216;65989;91790;"28";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"35.56 cm (14 Inch)"
121;"Lenovo";"Lenovo Yoga 6 AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) 13ABR8 2 in 1 Laptop";4.4;18;182;86690;121690;"28";"AMD Ryzen 7 Octa Core Processor";0;"Windows 11";"1024 ";"33.78 cm (13.3 inch) Touchscreen"
122;"Lenovo";"Lenovo ThinkBook 15 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/DOS) TB15 G3 ACL Thin and Light Lap...";4.5;24;241;36990;68400;"45";"AMD Ryzen 5 Hexa Core Processor";8;"DOS";"512";"39.62 cm (15.6 Inch)"
123;"Lenovo";"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics...";3.5;4;41;64990;110490;"41";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
124;"SAMSUNG";"SAMSUNG Galaxy Book4 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-KG2IN ...";4.5;250;25023;67990;82789;"17";"Intel Core i5 Processor (13th Gen)";0;"Windows 11";"512";"39.62 cm (15.6 Inch)"
125;"Lenovo";"Lenovo LOQ (2024) Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...";4.2;183;18317;75990;109010;"30";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
126;"ASUS";"ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (8 GB/1 TB SSD/Windows 11 Home...";4.1;34;340;58990;81990;"28";"Intel Core i5 Processor (11th Gen)";8;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
127;"Apple";"Apple 2022 MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXY3HN/A";4.7;6612;6612480;93990;99900;"5";"Apple M2 Processor";8;"Unknown";"256";"34.54 cm (13.6 Inch)"
128;"ASUS";"ASUS Vivobook Go 15 (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5...";4.2;1307;130789;39990;62990;"36";"AMD Ryzen 5 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
129;"MSI";"MSI GF63 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForc...";4.3;106;1068;92990;111990;"16";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
130;"ASUS";"ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11...";4.4;4000;4000401;67990;98990;"31";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"35.56 cm (14 Inch)"
131;"DELL";"DELL Vostro Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light La...";4.2;582;58258;38990;55347;"29";"Intel Core i3 Processor (11th Gen)";8;"Windows 10";"256";"38.0 cm (14.96 Inch)"
132;"ASUS";"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB ...";4.5;385;38528;65990;85990;"23";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
133;"Lenovo";"Lenovo IdeaPad Slim 3 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15AMN8 Thin and...";4.0;116;1166;43490;72190;"39";"AMD Ryzen 5 Quad Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
134;"ASUS";"ASUS AMD Ryzen 5 10th Gen 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ541WS Notebook";0.0;0;0;43890;70990;"38";"AMD Ryzen 5 Processor (10th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
135;"WINGS";"WINGS Nuvobook V1 Aluminium Alloy Metal Body Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Wi...";4.1;2093;2093386;28990;59999;"51";"Intel Core i5 Processor (11th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
136;"ASUS";"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0393 C...";3.8;987;98794;15990;32990;"51";"Intel Celeron Dual Core Processor";0;"Chrome OS";"Unknown";"Unknown"
137;"Acer";"Acer Predator Neo (2023) Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphic...";4.4;803;80385;104990;144999;"27";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"1024 ";"40.64 cm (16 Inch)"
138;"Acer";"Acer Chromebook (2024) Intel Celeron Dual Core N4500 - (8 GB/128 GB EMMC Storage/Chrome OS) CB314-3H-C...";3.7;345;34521;16990;33999;"50";"Intel Celeron Dual Core Processor";0;"Chrome OS";"Unknown";"Unknown"
139;"HP";"HP Chromebook (2024) MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook";3.8;5118;5118472;10990;34554;"68";"MediaTek MT8183 Processor";0;"Chrome OS";"Unknown";"Unknown"
140;"DELL";"DELL Inspiron Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop ...";3.9;144;1447;48490;65973;"26";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
141;"Lenovo";"Lenovo IdeaPad Slim 1 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...";4.0;116;1166;40490;65690;"38";"AMD Ryzen 5 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
142;"Acer";"Acer Predator Neo (2023) Intel Core i5 13th Gen 13500HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graph...";4.5;521;52151;94990;129999;"26";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"40.64 cm (16 Inch)"
143;"HP";"HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2223AU Thin and Light Laptop";4.3;3236;3236255;39450;49631;"20";"AMD Ryzen 5 Hexa Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
144;"Ultimus";"Ultimus Elite Intel Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) NU14U3INF56BN-CS Thin and Lig...";3.8;334;33487;26990;45990;"41";"Intel Core i5 Processor (10th Gen)";8;"Windows 11";"512";"35.81 cm (14.1 inch)"
145;"ASUS";"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/W...";4.3;104;10412;82990;118990;"30";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"1024 ";"40.64 cm (16 Inch)"
146;"DELL";"DELL Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Notebook";4.1;63;630;44990;67486;"33";"Intel Core i5 Processor (11th Gen)";8;"Windows 11";"512";"35.56 cm (14 inch)"
147;"Lenovo";"Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...";4.4;127;12711;57350;81890;"29";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
148;"Apple";"Apple Macbook Air (2023) Apple M2 - (8 GB/256 GB SSD/macOS Ventura) MQKW3HN/A";4.7;248;24822;122990;124900;"1";"Apple M2 Processor";8;"macOS";"256";"38.86 cm (15.3 Inch)"
149;"HP";"HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 14-gr0000TU Thin and Light ...";4.5;14;142;40990;54539;"24";"Intel Core i3 Processor (13th Gen)";8;"Windows 11";"512";"35.56 cm (14 Inch)"
150;"HP";"HP 15s (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0029AU Thin and Lig...";4.2;79;795;46990;57969;"18";"AMD Ryzen 5 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
151;"Apple";"Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXN3HN/A";4.5;211;21115;106990;114900;"6";"Apple M3 Processor";8;"macOS";"256";"33.02 cm (13 Inch)"
152;"Avita";"Avita SATUS S111 Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-CG La...";3.6;1376;1376174;13990;29990;"53";"Intel Celeron Dual Core Processor";4;"Windows 11";"128";"35.81 cm (14.1 Inch)"
153;"Acer";"Acer Aspire Lite (2024) AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin ...";3.9;196;19617;36840;64999;"43";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
154;"ASUS";"ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...";4.2;5;51;71990;87990;"18";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
155;"Lenovo";"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...";4.2;39;392;49890;66090;"24";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"35.56 cm (14 Inch)"
156;"WINGS";"WINGS Nuvobook S1 Aluminium Alloy Metal Body Intel Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Wi...";4.1;928;928150;23990;49999;"52";"Intel Core i3 Processor (11th Gen)";8;"Windows 11";"256";"39.62 cm (15.6 Inch)"
157;"HP";"HP 2023 Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and...";4.2;2013;2013114;49990;70064;"28";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
158;"ZEBRONICS";"ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...";3.8;433;43366;33990;60999;"44";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
159;"ASUS";"ASUS TUF Gaming F17 Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...";3.9;21;211;54990;75990;"27";"Intel Core i5 Processor (11th Gen)";8;"Windows 11";"512";"43.94 cm (17.3 inch)"
160;"Lenovo";"Lenovo LOQ (2024) Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...";4.3;137;13711;58990;80090;"26";"Intel Core i5 Processor (12th Gen)";12;"Windows 11";"512";"100.63 cm (39.62 cm)"
161;"ASUS";"ASUS TUF Gaming F17 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (16 GB/1 TB SSD/Windows 11 Hom...";4.7;6;60;60990;87990;"30";"Intel Core i5 Processor (11th Gen)";16;"Windows 11";"1024 ";"43.94 cm (17.3 Inch)"
162;"ASUS";"ASUS Vivobook Go 14 2023 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK521...";4.4;13;131;43990;62990;"30";"AMD Ryzen 5 Quad Core Processor";8;"Windows 11";"512";"35.56 cm (14 inch)"
163;"Lenovo";"Lenovo Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82TW0019IH Laptop";4.1;63;632;47190;99999;"52";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"35.56 cm (14 inch)"
164;"ASUS";"ASUS Vivobook GO 14 (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK3...";4.4;135;13510;33299;50990;"34";"AMD Ryzen 3 Quad Core Processor";8;"Windows 11";"512";"35.81 cm (14.1 inch)"
165;"HP";"HP Victus Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...";4.6;72;7212;96990;127764;"24";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
166;"Infinix";"Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) YL613 Thin and ...";4.6;56;5617;29990;54990;"45";"Intel Core i3 Processor (13th Gen)";0;"Windows 11";"512";"40.64 cm (16 inch)"
167;"ASUS";"ASUS VivoBook Ultra 14 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 10 Home) X413EA-EB323T...";4.4;2896;2896404;32099;56990;"43";"Intel Core i3 Processor (11th Gen)";8;"Windows 10";"512";"35.56 cm (14 inch)"
168;"ASUS";"ASUS Vivobook 16X Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...";4.3;34;341;69990;86990;"19";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"40.64 cm (16 inch)"
169;"HP";"HP 841w6pa 255 g9 AMD Ryzen 3 Dual Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 255 G8 La...";4.0;59;595;25499;35208;"27";"AMD Ryzen 3 Dual Core Processor";8;"DOS";"512";"39.62 cm (15.6 inch)"
170;"ASUS";"ASUS Vivobook Go 15 OLED (2023) AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504...";4.3;124;12411;50990;79990;"36";"AMD Ryzen 5 Quad Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
171;"Infinix";"Infinix Y4 Max Series Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...";4.4;31;310;49990;79990;"37";"Intel Core i7 Processor (13th Gen)";0;"Windows 11";"512";"40.64 cm (16 inch)"
172;"DELL";"DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/16 GB EMMC Storage/Windows 11 Home) Vostro 3420 B...";4.0;66;6610;34990;63295;"44";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"35.0 cm (13.78 inch)"
173;"ZEBRONICS";"ZEBRONICS Pro Series Z Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 5S Th...";3.9;217;21717;40990;78999;"48";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
174;"HP";"HP Victus Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...";0.0;0;0;101430;118668;"14";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"1024 ";"39.62 cm (15.6 inch)"
175;"DELL";"DELL Inspiron Intel Core i5 12th Gen Core i5 - (8 GB/512 GB SSD/Windows 11 Home) 3520 Laptop";4.2;52;523;48890;80962;"39";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
176;"SAMSUNG";"SAMSUNG Galaxy Book Go Qualcomm Snapdragon 7c Gen 2 - (4 GB/128 GB EMMC Storage/Windows 11 Home) NP340...";3.9;397;39767;28990;47990;"39";"Qualcomm Snapdragon 7c Gen 2 Processor";0;"Windows 11";"Unknown";"Unknown"
177;"SAMSUNG";"SAMSUNG Galaxy Book4 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-KG3IN ...";4.5;28;282;77990;89689;"13";"Intel Core i7 Processor (13th Gen)";0;"Windows 11";"512";"39.62 cm (15.6 Inch)"
178;"Lenovo";"Lenovo IdeaPad 3 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82H803HRIN Laptop";4.4;9;92;56990;78790;"27";"Intel Core i7 Processor (11th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
179;"Acer";"Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...";3.4;17;171;41990;69990;"40";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
180;"ASUS";"ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...";4.3;502;50249;65990;94990;"30";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
181;"HP";"HP AMD Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) 14s-fq0568AU Thin and Light Laptop";4.1;3751;3751294;25446;36812;"30";"AMD Athlon Dual Core Processor";8;"Windows 11";"256";"35.56 cm (14 inch)"
182;"ASUS";"ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...";4.3;1909;1909192;65990;86990;"24";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"35.56 cm (14 inch)"
183;"ASUS";"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin...";4.2;1881;1881105;47990;69990;"31";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
184;"DELL";"DELL Inspiron Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and ...";4.1;98;989;36490;50520;"27";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
185;"Lenovo";"Lenovo Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) V14 ITL G2 Thin and Light Lap...";4.0;45;451;45490;66470;"31";"Intel Core i5 Processor (11th Gen)";8;"Windows 10";"512";"35.56 cm (14 inch)"
186;"ASUS";"ASUS Vivobook Go 15 OLED (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504F...";4.4;1542;1542144;46990;74990;"37";"AMD Ryzen 5 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
187;"ASUS";"ASUS TUF Gaming F15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...";4.5;536;53642;75990;87990;"13";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
188;"ASUS";"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/W...";4.3;104;10412;82990;118990;"30";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"1024 ";"40.64 cm (16 Inch)"
189;"ASUS";"ASUS ExpertBook B14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1402CBA-NK1494WS...";4.2;52;525;36990;50990;"27";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"35.56 cm (14 Inch)"
190;"ASUS";"ASUS X1500EA-EJ3379WS Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ3379WS Thin...";4.1;41;412;31999;49990;"35";"Intel Core i3 Processor (11th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
191;"ASUS";"ASUS Vivobook 15 Intel Pentium Gold 7505 - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ121WS Laptop";0.0;0;0;27990;42990;"34";"Intel Pentium Gold Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
192;"HP";"HP G9 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/DOS) 841W6PA Thin and Light Laptop";3.7;106;10612;25499;40048;"36";"AMD Ryzen 3 Dual Core Processor";8;"DOS";"512";"39.62 cm (15.6 Inch)"
193;"Lenovo";"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin an...";4.1;1741;1741134;51990;83743;"37";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
194;"Acer";"Acer Swift Go 14 TouchScreen Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-73T Th...";4.5;74;7418;74990;92999;"19";"Intel Core Ultra 5 Processor";0;"Windows 11";"512";"35.56 cm (14 Inch) Touchscreen"
